url,name,description,thumbnail_url,download_url,tags,rating,developer,category,downloads,file_size,last_updated,version,scraped_at,content_hash
https://visualskins.com/skin/simplic,Simplic,"With the Simplic desktop theme, you have all the important system stats and updates at your fingertips. The theme comes with histograms that indicate precisely the amount of CPU usage (both 1 and 2), CPU temperature and the download and upload speeds of your network. The hard disk space (disk C), time and date as well as temperatures (highs and lows) and the prevailing weather conditions are also shown clearly. Moreover, you are free to add widgets showing Wi-Fi strength and battery level. To reveal the settings icon, simply move your mouse over the weather skin and then click on it.",https://visualskins.com/i/c/600x400/media/p/472/simplic-rainmeter.jpg,https://visualskins.com/media/p/472/simplic.rmskin,"battery, clock, CPU, HDD, minimalism, network, RAM, system monitor, themes, time and date",5.0 by 2 votes,,Themes,,584.0 KB,"Aug. 28, 2018",,2025-05-30T08:12:10.033789,da85595055749b57b00092e253a0fb39
https://visualskins.com/skin/contrast,Contrast Rainmeter Skin,"The Contrast Rainmeter skin is creatively designed to a clock, visualizer as well as time and date. Time and date is shown clearly in text while the visualizer features blocks moving up and down. While the skin is a little offbeat (but its stylish too), the info or actions displayed therein are by no means contrasting.",https://visualskins.com/i/c/600x400/media/p/111/contrast-rainmeter.jpg,https://visualskins.com/media/p/111/contrast.rmskin,"clock, time and date, visualizer",5.0 by 1 votes,kylergs,Visualizer,,13.2 MB,20-May-18,,2025-05-30T08:12:10.134382,04743b9deee1b339a2616f56263eb4d1
https://visualskins.com/skin/sonder,Sonder,"If all you want, when it comes to checking various updates on your desktop, is minimalism and a slight touch of class, then Sonder Rainmeter suite might a perfect choice for you. The presents a weather widget providing updates for today and forecast for the next 4 days, a clear time and date skin, well-structured calendar panel and an elegant music player, showing the artist and relevant song title. You have different options to change the media player, hour clock system, temperature reading (F/C) as well as put a reminder of an event on the calendar. To open the settings panel, simply double click on the clock or date skin.",https://visualskins.com/i/c/600x400/media/p/652/sonder-rainmeter.jpg,https://visualskins.com/media/p/652/sonder.rmskin,"calendar, clock, music, themes, time and date, weather",5.0 by 1 votes,,Themes,,1.5 MB,"Feb. 12, 2019",,2025-05-30T08:12:10.240493,ad8e3cc403b55f4b76dc5b16e72eb0f4
https://visualskins.com/skin/frost,Frost Rainmeter Skin,"If you are looking for a real-time music visualizer for your Windows-based desktop, the Frost skin for Rainmeter can be a perfect choice for you. The skin comes with settings that can allow you to customize a number of aspects including loudness equalization, color, number of peaks and magnification. You can also have visualizer in an inverted spectrum, horizontal position, flip upside down position or even make it have smooth ends. There are simply many skin options that can make your music listening experience as fun and interesting as it can ever be.",https://visualskins.com/i/c/600x400/media/p/170/frost-rainmeter.jpg,https://visualskins.com/media/p/170/frost.rmskin,visualizer,5.0 by 1 votes,alatsombath,Visualizer,,16.9 KB,26-Jun-18,,2025-05-30T08:12:10.368517,addf5b3636089af4ed2eeb74ff9c64fb
https://visualskins.com/skin/visbubble-30,VisBubble 3.0 Rainmeter Skin,"This round audio visualizer can make the music listening experience both fun and exciting. It comes with three different variants: a rugged circle, two intertwining but complementary circles and a sun-like circle. The visualizer skin is for anyone whos tired of having the same old, conventional and otherwise boring visualizer on his/her desktop.",https://visualskins.com/i/c/600x400/media/p/390/visbubble-30-rainmeter.jpg,https://visualskins.com/media/p/390/visbubble-3.rmskin,visualizer,5.0 by 1 votes,undefinist,Visualizer,,377.3 KB,"Aug. 9, 2018",,2025-05-30T08:12:10.456742,59e15a25af6e74776b30104776b6693b
https://visualskins.com/skin/circular-equilaizer,Circular Equilaizer Rainmeter Skin,"The Circular Equalizer skin for rainmeter takes the music listening experience to a whole new level. It comes with a circular that looks more like a maze puzzle, with bars moving in correspondence to the rhythm of the song. A bar that cuts across the circular makes the whole skin look elegant. You are free to swap the colors between the circular and the bar from black to white and vice versa.",https://visualskins.com/i/c/600x400/media/p/121/circular-equilaizer-rainmeter.jpg,https://visualskins.com/media/p/121/circular-equilaizer.rmskin,visualizer,5.0 by 2 votes,HipHopium,Visualizer,,909.8 KB,26-May-18,,2025-05-30T08:12:10.620636,ecfa2d69b54499dc39ce45501f27e000
https://visualskins.com/skin/nier-automata-spectrum-analysur,Nier Automata Spectrum Analysur Rainmeter Skin,"If you want to keep your music listening and viewing experience simple, away from the pomp and color, then no visualizer skin can help you achieve that other than the Nier Automata Spectrum Analysur. The skin has a rail with two stands on each end and a visualizer above it. It actually looks like a miniature piano. If you love it, just get it.",https://visualskins.com/i/c/600x400/media/14/nier-automata-spectrum-analysur-rainmeter.jpg,https://visualskins.com/media/p/14/nier-automata-spectrum-analysur.rmskin,visualizer,4.5 by 2 votes,IPywiI,Visualizer,,2.2 KB,3-May-18,,2025-05-30T08:12:10.652626,c693eb5487b2da337e30f151f8d682d5
https://visualskins.com/skin/versa-visualizer-2,Versa Visualizer II Rainmeter Skin,The Versa Visualizer II Rainmeter Skin is designed specifically for music lovers who like to play music on their PCs. Get this skin and apply it on your PC. A visualize will run on your home screen whenever you will play music. There is no other effective way of running visualize on the PC and thats why this skin is awesome.,https://visualskins.com/i/c/600x400/media/p/640/versa-visualizer-2-rainmeter.jpg,https://visualskins.com/media/p/640/versa-visualizer-2.rmskin,visualizer,5.0 by 2 votes,Eclectic-Tech,Visualizer,,1.4 MB,"Oct. 29, 2018",,2025-05-30T08:12:10.710687,b559659d3486cb84548888f3d5590148
https://visualskins.com/skin/ocean,Ocean Rainmeter Skin,"Ocean visualizer skin allows you to move along with the beat like an ocean wave. The Rainmeter skin, which is simple and minimalistic in design, works with all media players and audio devices. In terms of customization, it comes with several settings including color options that can let you tweak the visualizer to match your wallpaper or preferred genre of music.",https://visualskins.com/i/c/600x400/media/p/646/ocean-rainmeter.jpg,https://visualskins.com/media/p/646/ocean.rmskin,visualizer,5.0 by 2 votes,alatsombath,Visualizer,,18.8 KB,"Dec. 13, 2018",,2025-05-30T08:12:11.100561,e71685f9e34743f80c6c356137285141
https://visualskins.com/skin/skycoder,Skycoder Rainmeter Skin,"The Skycoder skin for rainmeter is designed for anyone that wants to take the music listening experience to the next level. Featuring a Sombra Skycode-like visualizer, the skin allows you to customize the colors and enjoy the music just the way you want it. This visualizer wheel is just amazing and youll just never get tired of having your favorite tracks play through it.",https://visualskins.com/i/c/600x400/media/p/491/skycoder-rainmeter.jpg,https://visualskins.com/media/p/491/skycoder.rmskin,visualizer,5.0 by 2 votes,Sceleri,Visualizer,,118.2 KB,"Aug. 31, 2018",,2025-05-30T08:12:11.098231,c832d52d783bd90547d6c221f60966ea
https://visualskins.com/skin/mini-steam-launcher,Mini Steam Launcher Rainmeter Skin,"The Mini-Steam Launcher skin for Rainmeter allows you to access your favorite steam games right on your desktop in a quick and practical manner. Using it is easy as all you need to do is click on your Steam profile image to show the most played games, click on the one you want to start and the menu will close automatically. You can then game on.",https://visualskins.com/i/c/600x400/media/p/338/mini-steam-launcher-rainmeter.jpg,https://visualskins.com/media/p/338/mini-steam-launcher.rmskin,launcher,5.0 by 1 votes,,Launcher,,18.0 KB,28-Jul-18,,2025-05-30T08:12:11.167272,18124f1d7d4478bd8cbd46d68a864ac5
https://visualskins.com/skin/back-basics,Back to the Basics Rainmeter Skin,"The Back to the Basics Rainmeter desktop skin is an attractive visualizer and monitoring skin. This skin uses HWiNFO and stereo mix. Designed to work exceptionally well on a 1440p screen, Back to the Basics allows the user to change the position of the circular and monitoring. There are many bars - indicator of CPU usage, CPU temperature, GPU usage, VRAM usage, VRAM temperature, and GPU fan speed.",https://visualskins.com/i/c/600x400/media/p/625/back-basics-rainmeter.jpg,https://visualskins.com/media/p/625/back-to-the-basics.rmskin,visualizer,5.0 by 2 votes,JTMote,Visualizer,,26.1 KB,"Oct. 3, 2018",,2025-05-30T08:12:11.348414,3ee26cc50cdfdffbd3a766154fcbc292
https://visualskins.com/skin/reflect-sound-visu,Reflect Sound Visu Rainmeter Skin,Reflect Sound Visu Rainmeter Skin allows the user to enjoy their music visually by providing them with a particular type of graphical imagery that variates with the music. It provides a range of colors to choose from and a color shuffler as well.,https://visualskins.com/i/c/600x400/media/17/reflect-sound-visu-rainmeter.jpg,https://visualskins.com/media/p/17/reflect-sound-visu.rmskin,visualizer,,GemiWagner,Visualizer,,508.6 KB,3-May-18,,2025-05-30T08:12:11.365941,b82c7bc4eb8320cbac50d37e41990143
https://visualskins.com/skin/lucidas-launcher,Lucida's Launcher Rainmeter Skin,"This is really a simple yet exciting skin to add to your desktop. With Lucida's Launcher rainmeter skin, you get to keep track of time and date in a circular rainmeter widget. It doesn't only end there, and you get shortcuts to YouTube, Tumblr, Google, Reddit, and Twitter in a single click. You can even customize your clock as per your need. The time format is also customizable.",https://visualskins.com/i/c/600x400/media/p/563/lucidas-launcher-rainmeter.jpg,https://visualskins.com/media/p/563/lucidas-launcher.rmskin,"clock, launcher, minimalism, time and date",4.7 by 3 votes,Lucidas,Launcher,,52.5 KB,"Nov. 29, 2018",,2025-05-30T08:12:11.415801,ef222c19ba32cbf3839045388a25c734
https://visualskins.com/skin/plop,Plop Rainmeter Skin,"The Plop rainmeter skin is not a clock skin or any standard rainmeter widget. There is something more to this skin and you are given some fantastic ways to choose up any option that is given within the skin. There are a lot of things that you can add, and it can be easily customized. The options are given in bars with a different yet simple font. You can easily drag the skin or the widget over a shortcut to make it easy to use.",https://visualskins.com/i/c/600x400/media/p/562/plop-rainmeter.jpg,https://visualskins.com/media/p/562/plop.rmskin,"launcher, minimalism",5.0 by 1 votes,CabbageCanFly,Launcher,,32.1 KB,"Sept. 14, 2018",,2025-05-30T08:12:11.567554,d38352d160fa248fa784b7d3e92e5779
